GSM5956321	GSM5956322	GSM5956323	GSM5956324	GSM5956325	GSM5956326	GSM5956327	GSM5956328	GSM5956329	GSM5956330	GSM5956331	GSM5956332	GSM5956333	GSM5956334	GSM5956335	GSM5956336	GSM5956337	GSM5956338
chr7_63469225	11.5555555555556	13.8888888888889	19.6666666666667	17.4444444444444	19.6666666666667	17	17.0555555555556	15	16.6111111111111	7.88888888888889	7.61111111111111	14.4444444444444	11.1111111111111	6.88888888888889	14.4444444444444	22.4444444444444	13.0555555555556	10.1111111111111
chr10_10691854	10.3333333333333	9.05555555555556	13.0555555555556	11.3333333333333	10.7222222222222	10.8888888888889	13.2222222222222	10.2777777777778	10.2222222222222	15.5	8.38888888888889	16.5555555555556	14.7777777777778	3.77777777777778	15.8888888888889	8.05555555555556	12.8888888888889	15
chr11_109178388	25.8888888888889	20.4444444444444	16.2222222222222	26.3333333333333	17.8888888888889	15.7777777777778	20.7222222222222	30.4444444444444	15.8888888888889	25.8888888888889	22.1111111111111	16.2222222222222	19.9444444444444	16.8888888888889	24.7222222222222	22.9444444444444	15.1666666666667	22.8888888888889
chr5_16337012	13.7777777777778	4.66666666666667	12.0555555555556	13.2222222222222	10.2777777777778	25.6111111111111	13.1666666666667	13.7777777777778	16.1666666666667	19.4444444444444	18.1666666666667	10.8888888888889	28	7.66666666666667	3.66666666666667	16.1666666666667	17.6666666666667	10.4444444444444
chr8_44885533	12.1111111111111	14.1666666666667	6.88888888888889	10.6111111111111	5.77777777777778	8.44444444444444	5.77777777777778	16.7222222222222	4.66666666666667	12.6666666666667	4.66666666666667	7.61111111111111	9.16666666666667	13.6666666666667	14.1666666666667	11	9.77777777777778	10.2777777777778
chr4_19949179	0.111111111111111	1.55555555555556	0.444444444444444	6.33333333333333	1.55555555555556	6.16666666666667	7.33333333333333	4.11111111111111	9.22222222222222	0	4.05555555555556	6.44444444444444	2.72222222222222	2	4.11111111111111	10.5555555555556	7.66666666666667	2.72222222222222
chr5_106425851	9.83333333333333	20.0555555555556	13.1111111111111	15.4444444444444	10.3333333333333	23.5555555555556	13.5	11	17.1111111111111	9.55555555555556	13.7777777777778	9.83333333333333	11.1111111111111	15.1111111111111	13.5555555555556	17.6666666666667	17.5555555555556	9.11111111111111
chr9_86607756	2	5.44444444444444	3.66666666666667	2	0	4.77777777777778	4.11111111111111	4.11111111111111	4.77777777777778	7.11111111111111	3.66666666666667	2.77777777777778	0	8.44444444444444	4.77777777777778	8.88888888888889	4.77777777777778	5.88888888888889
chr18_60031184	3.66666666666667	2	1.38888888888889	6.44444444444444	0	6.88888888888889	2	2	1.38888888888889	1	3.66666666666667	0.444444444444444	2.22222222222222	1.55555555555556	2.88888888888889	4.77777777777778	0.166666666666667	2.88888888888889
chr5_52247951	10.7222222222222	9	6.05555555555556	8.44444444444444	9.16666666666667	6.22222222222222	6.33333333333333	13.2222222222222	0.444444444444444	6.22222222222222	12	7.77777777777778	7.94444444444444	10	10	8.44444444444444	2.88888888888889	6.5
chr11_127777080	22.7777777777778	31.4444444444444	20.7222222222222	12.6666666666667	15	19.9444444444444	20.4444444444444	11	34.6666666666667	29.1111111111111	22.9444444444444	17.1111111111111	25.2777777777778	22.7777777777778	28.9444444444444	22.6666666666667	18.6111111111111	6.05555555555556
chr2_93623922	11.6666666666667	7.77777777777778	10.5	4.55555555555556	13.2222222222222	9.83333333333333	6.72222222222222	5.88888888888889	8.44444444444444	8.66666666666667	7.77777777777778	8.88888888888889	4.88888888888889	13.3888888888889	7.44444444444444	9.5	4.38888888888889	5.05555555555556
chr2_116928579	22.8888888888889	17.0555555555556	10.9444444444444	29.1111111111111	9.55555555555556	13.2222222222222	16.7777777777778	19.7777777777778	11.3333333333333	10.7777777777778	13.4444444444444	20.4444444444444	15.0555555555556	20.0555555555556	18.5	16.3333333333333	17.6666666666667	14.4444444444444
chr2_93564880	4.61111111111111	5.77777777777778	2.55555555555556	8.83333333333333	4.55555555555556	2.11111111111111	0.111111111111111	4.94444444444444	4.38888888888889	7.83333333333333	2	13.0555555555556	3.66666666666667	9.61111111111111	1.83333333333333	3.66666666666667	8.33333333333333	2.88888888888889
chr2_4734486	5.05555555555556	15.5555555555556	9.83333333333333	8.88888888888889	2.44444444444444	9.16666666666667	10.0555555555556	2.77777777777778	6	3.38888888888889	18.5	14.7222222222222	2.44444444444444	13.2222222222222	6.88888888888889	17.5555555555556	1.66666666666667	7.55555555555556
chr2_4737486	6.88888888888889	7	8.22222222222222	8.72222222222222	9	5.55555555555556	7.94444444444444	15.1111111111111	3	2.55555555555556	7.66666666666667	6.88888888888889	8.11111111111111	5.77777777777778	9	6.55555555555556	5.77777777777778	6.88888888888889
chr1_195924749	12.8888888888889	16.7777777777778	14.8333333333333	18.5	22.6666666666667	18.8888888888889	20.5	33.1666666666667	16.5555555555556	7.55555555555556	33.1666666666667	18.5	14.8333333333333	15	16.7777777777778	21.1111111111111	25.4444444444444	11
chr19_25612858	18.1666666666667	4.61111111111111	12.6666666666667	10.2777777777778	15.5	14.7222222222222	18.6111111111111	8.11111111111111	10.2777777777778	7.83333333333333	14.1666666666667	3.16666666666667	7.66666666666667	7.83333333333333	8.38888888888889	11.1111111111111	18	5.55555555555556
chr4_50526691	10.5	27.3888888888889	17.1111111111111	21.3333333333333	11.6111111111111	16.1666666666667	7.44444444444444	9.22222222222222	2.88888888888889	7	0.111111111111111	2	13.7777777777778	10.2777777777778	11	22.8888888888889	7.83333333333333	5.77777777777778
chr4_50531691	21.3333333333333	13.7777777777778	42.1666666666667	42.1666666666667	60	37.7777777777778	22.8888888888889	21.7222222222222	20.4444444444444	26.8333333333333	19.6666666666667	29.1111111111111	29.4444444444444	31.7777777777778	28	29.4444444444444	31	25.4444444444444
chr4_50578733	6.88888888888889	6.88888888888889	2.88888888888889	13.1666666666667	4.66666666666667	6.88888888888889	9.55555555555556	6.88888888888889	11.6666666666667	14.3888888888889	10.2777777777778	11.1111111111111	5.88888888888889	6.16666666666667	14.3888888888889	4.88888888888889	7.88888888888889	11.6666666666667
chr11_87340302	5.77777777777778	15	11.1666666666667	9.05555555555556	6.22222222222222	4.66666666666667	3.55555555555556	13.7777777777778	10.3333333333333	16.3333333333333	10.2777777777778	9.22222222222222	7.72222222222222	11	6.16666666666667	11.6666666666667	5.88888888888889	6.22222222222222
chr18_7400939	7.11111111111111	12.3333333333333	9.22222222222222	6.22222222222222	2.83333333333333	7.22222222222222	10.3333333333333	12.6666666666667	13.5	2.33333333333333	4.66666666666667	6.22222222222222	5.44444444444444	7.88888888888889	1.38888888888889	3.55555555555556	11.1111111111111	4.88888888888889
chr3_91661973	10.1111111111111	2	4.66666666666667	1.16666666666667	11.7222222222222	4.88888888888889	5.11111111111111	0	13.6666666666667	13.2222222222222	3.27777777777778	11	8.88888888888889	3.77777777777778	2	4.77777777777778	2	1.83333333333333
chr16_38100535	22.1111111111111	13.7777777777778	3.27777777777778	13.1111111111111	11.1111111111111	17.5555555555556	10	16.3333333333333	15.1111111111111	11	14.4444444444444	21.1111111111111	3.55555555555556	13.1111111111111	22.8888888888889	10.3333333333333	2	8.33333333333333
chr16_38182098	17.1111111111111	12.1111111111111	7.33333333333333	19.2777777777778	15	9.77777777777778	10.7777777777778	7.11111111111111	17.1111111111111	3.55555555555556	14.4444444444444	12.7222222222222	12.3333333333333	12.8888888888889	4.66666666666667	8.66666666666667	14.5555555555556	7.33333333333333
chr2_186952634	9.55555555555556	4.11111111111111	6.88888888888889	8.44444444444444	11	9.5	5.77777777777778	11.1111111111111	12.3333333333333	6.94444444444444	6.55555555555556	6.88888888888889	6.33333333333333	6.22222222222222	6.66666666666667	13.8888888888889	8.44444444444444	19.9444444444444
chr9_41601618	11	5.61111111111111	1.88888888888889	10.2222222222222	3.88888888888889	9.5	12.5	18	7.83333333333333	4.94444444444444	9.55555555555556	18.6111111111111	2	8.44444444444444	14.7777777777778	4.66666666666667	2.61111111111111	8.38888888888889
chr20_131084	6.33333333333333	24.6111111111111	60	20.7222222222222	33.1666666666667	22.1111111111111	18.3888888888889	21.5555555555556	41	15.3888888888889	24.7222222222222	21.9444444444444	33.1666666666667	7.61111111111111	10.3888888888889	12.1111111111111	28.2222222222222	18.7222222222222
chr8_21828565	1.33333333333333	7.94444444444444	2	3.38888888888889	8.11111111111111	6.88888888888889	6.66666666666667	0	7.94444444444444	9.83333333333333	3.38888888888889	8.11111111111111	13.8333333333333	8.44444444444444	0	3.11111111111111	3.66666666666667	8.44444444444444
chr8_21830565	0	9.33333333333333	5.77777777777778	6.88888888888889	2.44444444444444	9.22222222222222	1.88888888888889	5.55555555555556	3.77777777777778	8.72222222222222	9.22222222222222	3.55555555555556	3.38888888888889	3.44444444444444	2	5.5	4.77777777777778	7.83333333333333
chr3_126332509	34.6666666666667	18.8888888888889	18.3888888888889	25.8888888888889	31.7777777777778	21.3333333333333	19.2777777777778	22.9444444444444	18.8888888888889	20.4444444444444	22.6666666666667	23.5555555555556	15.5555555555556	27.1666666666667	17.1111111111111	19.8333333333333	24.6111111111111	7.83333333333333
chr1_148702973	7.88888888888889	5.88888888888889	8.11111111111111	9.77777777777778	7.05555555555556	9.22222222222222	8.44444444444444	12.6666666666667	4.11111111111111	11.7777777777778	15.7777777777778	3.66666666666667	4.61111111111111	12.1111111111111	8.11111111111111	12.2222222222222	7.72222222222222	7.33333333333333
chr1_148705973	9.5	7.44444444444444	5.66666666666667	8.22222222222222	15.6666666666667	6.38888888888889	11.1666666666667	14.6666666666667	9	16.8888888888889	11.1111111111111	8.44444444444444	10.0555555555556	8.72222222222222	8.5	9.22222222222222	6.88888888888889	17.1111111111111
chr1_148762015	11.1111111111111	6	3.55555555555556	3.77777777777778	5.33333333333333	8.33333333333333	15.1111111111111	6.72222222222222	8.44444444444444	12.1111111111111	11	11.6111111111111	8.72222222222222	15.4444444444444	11.1111111111111	18.3888888888889	19.1111111111111	25.6111111111111
chr9_102147701	18.5	26.5555555555556	22.9444444444444	10.7222222222222	10.2777777777778	12.3333333333333	22.7777777777778	7.66666666666667	13.8333333333333	21.5555555555556	12.1111111111111	22.6666666666667	11.3333333333333	17.8888888888889	12.3333333333333	25.4444444444444	26.8333333333333	16.8888888888889
chr9_102151701	2.83333333333333	0	3.27777777777778	3.27777777777778	6.44444444444444	5.33333333333333	3.55555555555556	3.66666666666667	3.77777777777778	2.55555555555556	4.77777777777778	7.88888888888889	5.72222222222222	6.22222222222222	14	0.888888888888889	1.55555555555556	1
chr1_148681973	41	42.1666666666667	21.7222222222222	52.1111111111111	42.1666666666667	52.1111111111111	41	41	60	34.6666666666667	41	52.1111111111111	48	60	25.4444444444444	36.6666666666667	41	36.6666666666667
chr1_148693973	3.27777777777778	0.888888888888889	6.61111111111111	5.88888888888889	11.1111111111111	10	8.83333333333333	5.11111111111111	15.7777777777778	8.33333333333333	7.44444444444444	2	3	5.88888888888889	17.0555555555556	8.22222222222222	4.66666666666667	5.72222222222222
chr7_123444888	39.2777777777778	26.8333333333333	13.7777777777778	16.1666666666667	26.5555555555556	22.6666666666667	25.8888888888889	31	17.6666666666667	27.3888888888889	19.2777777777778	27.3888888888889	36.6666666666667	26.5555555555556	52.1111111111111	25.2777777777778	15.7777777777778	17.6666666666667
chr1_104770633	10.0555555555556	10.2222222222222	12.2222222222222	16.5	4.77777777777778	8.11111111111111	23.8888888888889	12.1111111111111	4.77777777777778	4.05555555555556	9.22222222222222	15	14.5555555555556	15.7777777777778	21.7222222222222	5.72222222222222	11	5.5
chr1_104774633	2.22222222222222	0.5	10.8888888888889	10.3333333333333	2.88888888888889	0.444444444444444	0.555555555555556	1.88888888888889	0	0	6.22222222222222	3	5.88888888888889	4.05555555555556	0	3.27777777777778	5.88888888888889	4.77777777777778
chr16_33953990	12.7222222222222	10.9444444444444	11	7.72222222222222	10.9444444444444	7.33333333333333	22.6666666666667	14.6111111111111	13.8888888888889	17.5555555555556	8.44444444444444	2.88888888888889	17.8888888888889	18.6111111111111	20.5555555555556	15.6666666666667	15.1111111111111	21.1111111111111
chr7_96847795	18.8888888888889	24.1111111111111	20.5	30.4444444444444	15.8888888888889	33.7777777777778	13.2222222222222	14.4444444444444	21.5555555555556	28.2222222222222	17.4444444444444	16.2222222222222	17.1111111111111	36.6666666666667	19	23.5555555555556	19.9444444444444	15.6666666666667
chr12_11935778	28.2222222222222	13.7777777777778	12.3888888888889	17.8888888888889	10.2222222222222	13.1111111111111	8.11111111111111	13.7777777777778	4.66666666666667	12.3888888888889	9.5	16.3333333333333	12.1111111111111	7.44444444444444	9	8.38888888888889	7.33333333333333	28.2222222222222
chr5_49141162	4.05555555555556	15.3333333333333	7.44444444444444	5.83333333333333	3.55555555555556	4.77777777777778	0.111111111111111	11	3.44444444444444	1.38888888888889	2	1.05555555555556	2	3.38888888888889	1.55555555555556	11.7222222222222	1.94444444444444	5.11111111111111
chr18_13975290	16.1666666666667	19.1111111111111	19.4444444444444	25.4444444444444	22.5555555555556	19.6666666666667	21.2222222222222	26.8333333333333	13.7777777777778	14.4444444444444	28.4444444444444	24.7777777777778	22.6666666666667	17.1111111111111	33.1666666666667	18	22.2777777777778	20.7222222222222
chr8_83439925	3.77777777777778	3.77777777777778	6.38888888888889	2	3.66666666666667	3.77777777777778	6	5.66666666666667	5.44444444444444	1.33333333333333	8.44444444444444	6.88888888888889	6.16666666666667	6.88888888888889	4.77777777777778	8.44444444444444	5.44444444444444	7.16666666666667
chr8_83448925	9.33333333333333	18.2222222222222	6.16666666666667	11.1111111111111	10.5555555555556	15.6666666666667	20.4444444444444	9.22222222222222	11.1111111111111	18.1666666666667	13.2222222222222	18.1111111111111	6.38888888888889	10.7222222222222	6.66666666666667	10.6666666666667	15	6.77777777777778
chr15_54926925	13.7777777777778	7.61111111111111	18.1666666666667	16.8888888888889	28.4444444444444	10.7777777777778	15.5555555555556	15	11.1111111111111	8.33333333333333	10.3333333333333	15.5	13.2222222222222	11.8333333333333	20.4444444444444	12.2222222222222	7.88888888888889	6.44444444444444
chr8_58371966	13.0555555555556	9	11.1111111111111	14.4444444444444	7.44444444444444	13.1111111111111	6.88888888888889	8.33333333333333	11	15.3333333333333	7.77777777777778	20.5555555555556	9.05555555555556	13.7777777777778	20	20.5555555555556	9	16.7777777777778
chr4_18175877	12.0555555555556	3	1.5	9	16.1666666666667	6	12.8333333333333	1.72222222222222	4.88888888888889	7.94444444444444	8.44444444444444	4.11111111111111	7.77777777777778	16.6111111111111	4.11111111111111	14.6111111111111	8.88888888888889	6.11111111111111
chr3_91708015	4.66666666666667	0.444444444444444	8.44444444444444	10.7777777777778	11.1111111111111	2	2.88888888888889	11.1111111111111	2.44444444444444	2.55555555555556	2.33333333333333	11	6.88888888888889	3.11111111111111	11	0.444444444444444	6.88888888888889	3
chr3_91710015	11.6666666666667	9.77777777777778	8.11111111111111	8.72222222222222	12.3888888888889	13.7777777777778	13.7777777777778	9.55555555555556	16.6666666666667	7.66666666666667	15.0555555555556	12.8888888888889	7.61111111111111	11.1111111111111	6.33333333333333	13.7777777777778	10.6666666666667	6.11111111111111
chr3_137017884	18.2222222222222	17.1111111111111	11.1111111111111	3.77777777777778	13.8888888888889	13.7777777777778	10.6666666666667	11.1111111111111	10	13.8888888888889	23.7777777777778	10.5	9.83333333333333	7.33333333333333	11.1666666666667	7.27777777777778	6.11111111111111	21.7222222222222
chr12_97902072	10.3888888888889	11	5.55555555555556	10.2222222222222	2.55555555555556	7.88888888888889	0.5	2.33333333333333	3.61111111111111	2.88888888888889	5.88888888888889	7.11111111111111	8.44444444444444	3.33333333333333	6.88888888888889	4.94444444444444	6.33333333333333	13.7777777777778
chr12_97930593	17	19.7777777777778	14.7777777777778	10.3333333333333	19.4444444444444	12.2222222222222	9.83333333333333	12.2222222222222	5.88888888888889	10.0555555555556	11.3333333333333	10.2777777777778	8.44444444444444	8.44444444444444	4.55555555555556	13.0555555555556	8.44444444444444	13.2222222222222
chr2_44010903	5.61111111111111	3.66666666666667	2.88888888888889	7.44444444444444	8.72222222222222	9.16666666666667	1.55555555555556	2.55555555555556	9.83333333333333	7.44444444444444	10.3333333333333	9.16666666666667	5.88888888888889	5.55555555555556	3.66666666666667	5.88888888888889	8.44444444444444	8.44444444444444
chr2_69004299	7.44444444444444	4.88888888888889	17.6666666666667	3.77777777777778	1.33333333333333	4.88888888888889	6.11111111111111	10.6111111111111	4.88888888888889	4.55555555555556	11.1111111111111	11.1111111111111	1.88888888888889	10.4444444444444	4.61111111111111	15.1666666666667	10.5555555555556	15.3888888888889
chr7_58738739	2	15.8888888888889	7.66666666666667	10	8.44444444444444	7.66666666666667	6.5	6.61111111111111	9.16666666666667	1.55555555555556	4.61111111111111	3.72222222222222	4.88888888888889	3.27777777777778	8.44444444444444	4.61111111111111	7.72222222222222	9.66666666666667
chr16_46386146	4091.38888888889	4091.38888888889	4091.38888888889	4091.38888888889	4091.38888888889	4091.38888888889	4091.38888888889	4091.38888888889	4091.38888888889	4091.38888888889	4091.38888888889	4091.38888888889	4091.38888888889	4091.38888888889	4091.38888888889	3804.61111111111	4091.38888888889	4091.38888888889
chr16_46398146	1734.77777777778	1734.77777777778	1734.77777777778	1600.05555555556	1600.05555555556	1600.05555555556	1734.77777777778	1600.05555555556	1734.77777777778	1734.77777777778	1600.05555555556	1734.77777777778	1600.05555555556	1600.05555555556	1600.05555555556	1600.05555555556	1600.05555555556	1600.05555555556
chr3_187414491	7.55555555555556	7.22222222222222	0.444444444444444	6.33333333333333	4.66666666666667	4.66666666666667	10	5.33333333333333	8.44444444444444	8.22222222222222	4.61111111111111	10	8.88888888888889	11	5.72222222222222	3.77777777777778	9.22222222222222	8.44444444444444
chr9_105890952	2	4.88888888888889	4.55555555555556	0.888888888888889	6.22222222222222	0	7	3.55555555555556	3.77777777777778	1.66666666666667	3.77777777777778	2.55555555555556	2.88888888888889	0	3.38888888888889	8.94444444444444	9	4.61111111111111
chr3_144213176	5.5	12.6666666666667	11.8333333333333	2	9.33333333333333	10.1111111111111	7	10	6.61111111111111	1.94444444444444	6.88888888888889	3.55555555555556	9.61111111111111	11	3.77777777777778	18.2222222222222	2.55555555555556	2
chr4_20670204	4.66666666666667	1	6.88888888888889	0	5.77777777777778	11	3.27777777777778	5.44444444444444	2.55555555555556	5.77777777777778	4.66666666666667	4.66666666666667	6.88888888888889	7	12.1111111111111	0	4.88888888888889	10.3333333333333
chr16_38226140	11	13.6666666666667	6.22222222222222	5.77777777777778	11	11.3333333333333	6.88888888888889	0.5	14.7777777777778	6.22222222222222	9.5	12.6666666666667	3.55555555555556	11.5555555555556	4.94444444444444	3.77777777777778	11.3333333333333	2.55555555555556
chr16_38239140	9.22222222222222	2.55555555555556	5.88888888888889	10.3333333333333	4.11111111111111	8.72222222222222	2.88888888888889	15.6666666666667	12.1111111111111	10.8888888888889	10.3333333333333	10.7777777777778	12.2222222222222	15.3888888888889	15	10.2222222222222	3.33333333333333	12.1111111111111
chr16_38242140	6.55555555555556	11.7777777777778	16.6111111111111	13.9444444444444	2.33333333333333	4.94444444444444	4.88888888888889	15.5555555555556	5.05555555555556	13.1111111111111	5.05555555555556	6.11111111111111	7.83333333333333	6.77777777777778	3.77777777777778	8.33333333333333	7.33333333333333	5.77777777777778
chr19_27013387	21.9444444444444	15.9444444444444	13.7777777777778	34.6666666666667	7.66666666666667	13.2222222222222	14	21.1111111111111	15.1111111111111	21.2222222222222	19.6666666666667	10.7777777777778	28.9444444444444	17.6666666666667	15.5	12.1666666666667	15.9444444444444	17.6666666666667
chr19_27052908	6.33333333333333	10.7777777777778	12.1666666666667	6.33333333333333	7.44444444444444	10.9444444444444	4.77777777777778	6.33333333333333	12.0555555555556	2	11.3888888888889	4.88888888888889	6.55555555555556	9.22222222222222	11.3333333333333	4.88888888888889	7.83333333333333	2.66666666666667
chr19_27056908	12.6666666666667	8.44444444444444	10.7777777777778	11.6111111111111	22.6666666666667	27.1666666666667	13.7777777777778	17.0555555555556	23.3333333333333	16.6666666666667	7	11.3333333333333	6.77777777777778	21.3333333333333	20.4444444444444	12.6666666666667	16.8888888888889	11.5555555555556
chr18_70855164	0	0.888888888888889	6	4.77777777777778	2.44444444444444	0	0	8.44444444444444	1.33333333333333	4.66666666666667	3.72222222222222	0	6.61111111111111	2.55555555555556	2.55555555555556	2	2.72222222222222	6.88888888888889
chr2_136036649	6.11111111111111	0	0	10.3888888888889	5.66666666666667	4.66666666666667	4.11111111111111	6.5	5.16666666666667	4.61111111111111	6.22222222222222	10	2.11111111111111	1.33333333333333	6.22222222222222	12.2222222222222	18.2222222222222	6.44444444444444
chr15_28539000	5.88888888888889	2.16666666666667	10.3333333333333	1.38888888888889	0	4.11111111111111	2.11111111111111	0	6.88888888888889	2.55555555555556	5.88888888888889	5.44444444444444	1.55555555555556	2.77777777777778	2.83333333333333	2	2	1.33333333333333
chr2_210903274	0	1.38888888888889	6.66666666666667	5.44444444444444	1.55555555555556	3.66666666666667	2	8.44444444444444	6.44444444444444	3.66666666666667	5.77777777777778	1.55555555555556	5.16666666666667	0	0	3.77777777777778	3.77777777777778	6.44444444444444
chr14_16560180	3.55555555555556	11	9.61111111111111	3.66666666666667	4.77777777777778	3.55555555555556	0	3.77777777777778	3.77777777777778	8.5	0	5.44444444444444	13.7777777777778	2	1.38888888888889	3.66666666666667	4.61111111111111	7.05555555555556
chr16_34572452	1039.33333333333	1039.33333333333	1039.33333333333	1039.33333333333	1039.33333333333	1039.33333333333	1039.33333333333	1039.33333333333	1039.33333333333	1039.33333333333	1039.33333333333	1039.33333333333	1039.33333333333	1039.33333333333	1039.33333333333	1039.33333333333	1039.33333333333	1039.33333333333
chr16_34575452	522.277777777778	522.277777777778	522.277777777778	522.277777777778	479.333333333333	522.277777777778	479.333333333333	522.277777777778	441.722222222222	522.277777777778	522.277777777778	522.277777777778	522.277777777778	522.277777777778	522.277777777778	479.333333333333	522.277777777778	522.277777777778
chr16_34580452	6023.16666666667	6023.16666666667	6023.16666666667	6023.16666666667	6023.16666666667	6023.16666666667	6023.16666666667	6023.16666666667	6023.16666666667	6023.16666666667	6023.16666666667	6023.16666666667	6023.16666666667	6023.16666666667	6023.16666666667	6023.16666666667	6023.16666666667	6023.16666666667
chr16_34592452	2211.61111111111	2211.61111111111	2211.61111111111	2211.61111111111	2211.61111111111	2211.61111111111	2211.61111111111	2211.61111111111	2211.61111111111	2313.55555555556	2313.55555555556	2211.61111111111	2211.61111111111	2211.61111111111	2211.61111111111	2211.61111111111	2211.61111111111	2211.61111111111
chr1_144250697	52.1111111111111	60	41	22.7777777777778	24.6666666666667	28	24.7222222222222	35.7222222222222	26.5555555555556	22.1111111111111	48	30.4444444444444	52.1111111111111	24.7777777777778	24.7777777777778	17.6666666666667	36.6666666666667	27.3888888888889
chr12_11611047	1.55555555555556	0	6.94444444444444	2.61111111111111	4.11111111111111	7.33333333333333	2	4.05555555555556	3.38888888888889	1.88888888888889	8.11111111111111	3.55555555555556	6.33333333333333	2.55555555555556	4.77777777777778	6.11111111111111	3.55555555555556	5.55555555555556
chr18_5681679	3.88888888888889	11	2.88888888888889	7.72222222222222	6.11111111111111	4.88888888888889	14.7777777777778	3.66666666666667	7.33333333333333	19.6666666666667	0	5.44444444444444	5.44444444444444	10.2777777777778	5.88888888888889	6.33333333333333	5.55555555555556	11.1111111111111
chr18_5685679	15.6666666666667	8.44444444444444	16.8888888888889	13.5555555555556	12.3333333333333	9.16666666666667	12.1111111111111	4.77777777777778	5.05555555555556	6.61111111111111	15.1111111111111	10.3333333333333	12.8888888888889	8.11111111111111	8.33333333333333	12.5	12.1666666666667	10
chr2_96047207	5.44444444444444	6.61111111111111	2.66666666666667	5.77777777777778	2.88888888888889	6.61111111111111	7.66666666666667	7	12.1111111111111	3.77777777777778	4.77777777777778	0.111111111111111	2	4.77777777777778	2.72222222222222	15.1111111111111	2.88888888888889	5.88888888888889
chr15_44252071	33.7777777777778	36.6666666666667	33.1666666666667	33.1666666666667	13.9444444444444	25.6666666666667	39.2777777777778	18.1666666666667	32.4444444444444	31.4444444444444	27.3888888888889	24.6111111111111	35.7222222222222	41	18.2222222222222	22.7777777777778	29.4444444444444	12.1111111111111
chrX_70212181	6.11111111111111	6.05555555555556	6.61111111111111	3.77777777777778	0.111111111111111	4.22222222222222	2	4.66666666666667	2.88888888888889	0	8.11111111111111	8.33333333333333	1.55555555555556	0.111111111111111	1.55555555555556	4.88888888888889	8.22222222222222	0
chr11_37242905	5.44444444444444	11.1111111111111	7.44444444444444	6.66666666666667	8.61111111111111	7.16666666666667	0	11	3.66666666666667	4.77777777777778	8.44444444444444	10.3333333333333	6.44444444444444	5.88888888888889	8.44444444444444	4.11111111111111	4.61111111111111	8.66666666666667
chr7_159300785	10.3333333333333	21.5555555555556	17.0555555555556	11.1111111111111	11.1111111111111	15.5	21.3333333333333	26.5555555555556	25.8888888888889	19.1111111111111	24.7777777777778	28.9444444444444	15	52.1111111111111	19.7777777777778	24.1111111111111	12.2222222222222	26.5555555555556
chr20_11756652	8.44444444444444	11.1111111111111	4.66666666666667	12.1111111111111	15.7777777777778	11	9	10.2222222222222	2.55555555555556	6.16666666666667	12.1111111111111	5.88888888888889	4.11111111111111	21.1111111111111	15.4444444444444	4.11111111111111	9.22222222222222	2
chr3_124000787	5.88888888888889	7.88888888888889	5.5	3	2.83333333333333	0.777777777777778	1.5	3.94444444444444	4.88888888888889	0	6.16666666666667	2.33333333333333	3.77777777777778	5.72222222222222	1.72222222222222	3.94444444444444	5.38888888888889	5.88888888888889
chr1_158238508	20.4444444444444	17.5555555555556	21.5555555555556	21.1111111111111	17	17.1111111111111	14.7222222222222	5.88888888888889	15.5555555555556	13.7777777777778	16.8888888888889	20.5	25.6111111111111	12	13.7777777777778	9.55555555555556	15.8888888888889	8
chr5_67224997	0.444444444444444	3.55555555555556	3	0	4.94444444444444	1.83333333333333	0	5.44444444444444	6.11111111111111	5.66666666666667	14.7777777777778	0	2.66666666666667	0	9.5	3.55555555555556	3.66666666666667	5.77777777777778
chr5_70175660	9.22222222222222	6.11111111111111	4.66666666666667	15.5555555555556	14.5	21.1111111111111	2	7.05555555555556	18.3888888888889	15.8888888888889	11.1111111111111	10.6666666666667	12.6666666666667	18.1666666666667	12.8888888888889	13.3888888888889	12.8888888888889	18.1666666666667
chr18_25485253	3	3.66666666666667	4.88888888888889	4.88888888888889	7.83333333333333	1.33333333333333	4.66666666666667	2	0	0.5	0.777777777777778	6.55555555555556	11.6111111111111	3.55555555555556	7.61111111111111	11.1666666666667	8.44444444444444	4.55555555555556
chr2_92950939	12.3333333333333	12	10.3888888888889	8.44444444444444	1.88888888888889	18.5	7.11111111111111	16.1666666666667	5.88888888888889	9	10.2222222222222	6.11111111111111	10.7222222222222	10.3888888888889	6.61111111111111	3	8.44444444444444	6.33333333333333
chr15_84336597	10.7777777777778	12.7222222222222	7.94444444444444	4.88888888888889	8.38888888888889	3.77777777777778	6.11111111111111	8.38888888888889	5.77777777777778	9.33333333333333	7	6.11111111111111	1.55555555555556	14.7777777777778	16.8888888888889	13.2222222222222	4.11111111111111	4.11111111111111
chr15_84340597	2.16666666666667	1.88888888888889	5.88888888888889	2	1.88888888888889	3.05555555555556	3.05555555555556	2.55555555555556	0.777777777777778	2.55555555555556	6.38888888888889	1.55555555555556	2	0.111111111111111	4.77777777777778	0.111111111111111	8.22222222222222	3.77777777777778
chr15_84345597	8.88888888888889	7.72222222222222	7.94444444444444	9.22222222222222	4.88888888888889	10.3333333333333	7.88888888888889	0	18.8888888888889	12.3333333333333	8.11111111111111	16.5	6.88888888888889	3.44444444444444	10.4444444444444	3	8.38888888888889	6.16666666666667
